country,target_iso3,analysis_scope,n_mentions,n_speeches,n_speakers,first_year,last_year,mean_concreteness,mean_sentiment
NOR,AZE,external_target_salience,5,3,3,2015,2017,3.2543999999999995,0.7162000000476837
PRT,IND,external_target_salience,5,5,5,2016,2022,3.1606,2.261199986934662
TUR,VEN,external_target_salience,4,3,3,2017,2019,3.20975,0.7420000098645687
HRV,PHL,external_target_salience,4,4,4,2019,2020,3.20075,2.081750050187111
SWE,CYP,external_target_salience,4,4,3,2016,2021,3.242,0.21100000105798244
ESP,LUX,external_target_salience,4,4,4,2015,2018,3.17325,2.2305000238120556
FRA,NZL,external_target_salience,4,3,3,2018,2018,3.27175,2.212499938905239
AUT,QAT,external_target_salience,4,4,2,2015,2015,3.18825,1.2879999950528145
PRT,CUB,external_target_salience,4,4,2,2018,2020,3.1862500000000002,2.1227500438690186
NOR,DJI,external_target_salience,4,3,3,2017,2021,3.1870000000000003,0.4790000058710575
SRB,BGD,external_target_salience,4,4,4,2019,2021,3.2765,1.5857499914709479
SWE,CAF,external_target_salience,4,4,3,2016,2022,3.34,0.9364999905228615
BGR,BLR,external_target_salience,4,4,3,2021,2021,3.231,1.778500035405159
PRT,BGD,external_target_salience,4,3,3,2016,2022,3.22525,0.2492499928921461
LVA,PAK,external_target_salience,4,2,1,2018,2022,3.2199999999999998,2.0202499628067017
NLD,MNG,external_target_salience,4,4,2,2015,2016,3.2465,2.5907499492168427
NOR,HRV,reciprocal_asymmetry_candidate,4,3,3,2016,2020,3.3577500000000002,0.6747499788179994
EST,SOM,external_target_salience,4,4,3,2015,2017,3.226,0.08074999833479524
TUR,TUN,external_target_salience,4,4,4,2016,2019,3.23225,1.0197499841451645
FIN,IRL,external_target_salience,4,4,4,2016,2019,3.22525,2.4554999470710754
UKR,LVA,reciprocal_asymmetry_candidate,4,3,3,2015,2021,3.26075,3.3424999713897705
HUN,YEM,external_target_salience,4,4,4,2015,2018,3.239,0.7395000159740448
FRA,MDG,external_target_salience,4,4,4,2017,2021,3.2215,2.0152499973773956
HUN,CIV,external_target_salience,4,4,3,2015,2017,3.2424999999999997,1.6902499943971634
NLD,SSD,external_target_salience,4,4,3,2017,2018,3.33575,0.7422499880194664
GRC,CUB,external_target_salience,4,4,3,2016,2020,3.2272499999999997,0.8537499904632568
HUN,TWN,external_target_salience,4,4,3,2016,2019,3.2305,2.615749955177307
HUN,KEN,external_target_salience,4,4,3,2017,2019,3.1945,3.127749979496002
SWE,KOR,external_target_salience,4,3,3,2019,2021,3.34875,0.7472500130534172
ISL,ETH,external_target_salience,4,2,2,2015,2022,3.25875,0.7592500150203705
PRT,ZAF,external_target_salience,4,4,4,2017,2019,3.22025,1.1510000228881836
UKR,TUR,reciprocal_asymmetry_candidate,4,4,4,2016,2021,3.22275,1.1920000277459621
GRC,PAN,external_target_salience,4,4,4,2016,2020,3.2075,1.2589999958872795
NOR,COG,external_target_salience,4,4,4,2015,2018,3.2075,2.1705000326037407
BEL,JPN,external_target_salience,4,2,2,2018,2020,3.26375,1.7810000479221344
ISL,GRL,external_target_salience,4,4,4,2016,2021,3.21725,3.5385000109672546
FRA,JPN,external_target_salience,4,4,4,2017,2018,3.2055,1.1102500353008509
SVN,ERI,external_target_salience,4,4,3,2017,2020,3.229,0.6802500132471323
POL,SOM,external_target_salience,4,4,4,2021,2022,3.284,0.9202499980747234
AUT,THA,external_target_salience,4,3,2,2019,2021,3.28875,1.4714999683201313
BEL,GHA,external_target_salience,4,3,2,2015,2021,3.35,0.7792500108480453
EST,PAK,external_target_salience,4,3,3,2015,2021,3.27175,1.0977500043809414
POL,YEM,external_target_salience,4,3,2,2022,2022,3.29575,0.21999999694526196
ISL,SVN,reciprocal_asymmetry_candidate,4,2,2,2016,2019,3.2969999999999997,2.854000061750412
LVA,BGD,external_target_salience,4,2,2,2018,2022,3.2515,1.2517499588429928
SRB,BEL,reciprocal_asymmetry_candidate,4,3,3,2015,2021,3.25525,1.334500016644597
EST,EGY,external_target_salience,4,4,4,2015,2018,3.2025,1.7402500286698341
LVA,SAU,external_target_salience,4,3,2,2016,2021,3.3405,0.8677499946206808
GRC,PSE,external_target_salience,4,4,4,2017,2020,3.25775,1.1135000064969063
HRV,LVA,reciprocal_asymmetry_candidate,4,3,3,2017,2021,3.222,2.044999998062849
FIN,PRK,external_target_salience,4,4,3,2017,2021,3.25375,1.5172500479966402
BIH,CZE,reciprocal_asymmetry_candidate,4,4,3,2020,2021,3.23575,3.706249952316284
TUR,TKM,external_target_salience,4,3,3,2016,2020,3.25675,1.3074999647215009
TUR,MAR,external_target_salience,4,4,4,2016,2022,3.2247500000000002,0.9840000048279762
HRV,SDN,external_target_salience,4,4,3,2015,2018,3.24,0.6489999992772937
NLD,ESH,external_target_salience,4,4,4,2016,2017,3.27875,1.0340000204741955
TUR,CHE,external_target_salience,4,4,4,2018,2022,3.20375,1.7557499967515469
HRV,BLR,external_target_salience,4,3,2,2021,2022,3.2085,1.7954999916255474
HRV,VNM,external_target_salience,4,4,2,2017,2020,3.217,1.1554999947547913
PRT,JOR,external_target_salience,4,3,2,2016,2019,3.2432499999999997,3.6150000393390656
HUN,KGZ,external_target_salience,4,3,3,2018,2019,3.22375,2.7752500623464584
FRA,IRL,external_target_salience,4,4,3,2018,2020,3.21725,1.812000036239624
PRT,SRB,reciprocal_asymmetry_candidate,4,3,3,2017,2022,3.23775,0.06474999757483602
SVN,GEO,external_target_salience,4,4,4,2016,2021,3.27925,2.1844999939203262
TUR,MNE,external_target_salience,4,3,3,2016,2019,3.2,1.5252500474452972
ISL,PHL,external_target_salience,4,2,1,2017,2019,3.261,4.1442500948905945
ISL,IND,external_target_salience,4,4,4,2015,2022,3.25775,3.004249930381775
ISL,SEN,external_target_salience,4,4,3,2020,2021,3.2872500000000002,1.910000003874302
NOR,BRA,external_target_salience,4,4,4,2015,2019,3.202,1.2967500109225512
BEL,ARE,external_target_salience,4,4,3,2017,2019,3.33975,1.7140000499784946
SRB,DNK,external_target_salience,4,3,3,2016,2021,3.2315,1.3107499592006207
POL,FIN,reciprocal_asymmetry_candidate,4,4,4,2016,2022,3.2502500000000003,2.6340000480413437
ITA,MEX,external_target_salience,4,4,4,2014,2020,3.23475,0.9444999843835831
EST,BRA,external_target_salience,4,4,2,2018,2019,3.14825,0.9079999829409644
SRB,ISL,reciprocal_asymmetry_candidate,4,4,4,2017,2021,3.20325,2.8060000259429216
BEL,BTN,external_target_salience,4,3,3,2015,2018,3.26525,2.072250008583069
ITA,COD,external_target_salience,4,2,2,2013,2013,3.36475,2.127500019967556
BIH,DZA,external_target_salience,4,4,3,2020,2021,3.197,1.4757499769330025
UKR,CZE,reciprocal_asymmetry_candidate,4,4,4,2015,2022,3.2865,2.6392500400543213
FIN,SGP,external_target_salience,4,3,3,2017,2021,3.15325,2.2627499625086784
HUN,GHA,external_target_salience,4,4,3,2015,2017,3.2365,2.1242499500513077
SRB,MMR,external_target_salience,4,2,2,2019,2019,3.29125,2.9132499918341637
TUR,KAZ,external_target_salience,4,4,3,2015,2022,3.26225,0.9277500212192535
NOR,VNM,external_target_salience,4,3,3,2015,2022,3.2722499999999997,1.7785000018775463
LVA,AZE,external_target_salience,4,2,2,2015,2021,3.26075,1.5979999899864197
AUT,VEN,external_target_salience,4,3,2,2018,2020,3.22975,0.5550000108778477
POL,NPL,external_target_salience,4,4,4,2016,2021,3.2422500000000003,2.5869999825954437
SRB,NLD,reciprocal_asymmetry_candidate,4,4,4,2019,2021,3.23075,0.547499991953373
SRB,LUX,external_target_salience,4,2,2,2019,2019,3.2455,1.866249993443489
PRT,SVN,reciprocal_asymmetry_candidate,4,2,2,2016,2021,3.2022500000000003,1.0527500063180923
GRC,TZA,external_target_salience,4,4,4,2015,2020,3.263,0.7109999991953373
GRC,YEM,external_target_salience,4,4,4,2015,2020,3.2395,1.2087500020861626
FIN,ERI,external_target_salience,4,2,2,2015,2016,3.257,1.4760000556707382
BEL,GTM,external_target_salience,4,1,1,2022,2022,3.28575,0.23025000467896461
ESP,FIN,reciprocal_asymmetry_candidate,4,4,4,2016,2022,3.20525,1.1477500130422413
SWE,LUX,external_target_salience,4,4,4,2016,2021,3.22575,2.4292499348521233
SWE,MKD,external_target_salience,4,4,4,2015,2020,3.32,0.16649999655783176
ITA,CZE,reciprocal_asymmetry_candidate,4,3,3,2017,2017,3.20375,0.3514999859035015
UKR,GEO,external_target_salience,4,4,3,2015,2021,3.269,2.808500051498413
FRA,JOR,external_target_salience,4,4,4,2017,2021,3.27075,3.149749994277954
UKR,AFG,external_target_salience,4,2,2,2021,2021,3.299,3.7760000228881836
SVN,MLI,external_target_salience,4,4,4,2016,2021,3.189,1.8405000641942024
CZE,SSD,external_target_salience,4,3,2,2016,2018,3.373,3.637500047683716
BEL,CAF,external_target_salience,4,3,3,2015,2019,3.568,2.153000056743622
FIN,ALB,external_target_salience,4,4,4,2015,2016,3.20975,1.812749981880188
NLD,THA,external_target_salience,4,4,4,2015,2019,3.2615,1.1707499893964268
FRA,TZA,external_target_salience,4,2,2,2017,2018,3.22625,2.331000030040741
GRC,EST,reciprocal_asymmetry_candidate,4,3,3,2017,2021,3.447,2.766499988734722
BIH,ITA,reciprocal_asymmetry_candidate,4,4,4,2015,2019,3.2075,1.2879999615252018
GRC,IND,external_target_salience,4,4,4,2015,2020,3.24575,0.9757500141859055
ISL,GTM,external_target_salience,4,2,2,2016,2020,3.2944999999999998,2.943250074982643
POL,NZL,external_target_salience,4,3,3,2016,2021,3.36325,1.004749990068376
ISL,PAK,external_target_salience,4,4,4,2015,2022,3.22275,1.0724999755620956
FRA,XKX,external_target_salience,4,3,3,2018,2018,3.23125,1.9184999652206898
BIH,LBY,external_target_salience,4,4,4,2018,2020,3.22975,2.534249946475029
GRC,KAZ,external_target_salience,4,2,2,2016,2017,3.2022500000000003,2.3212500363588333
BGR,AUS,external_target_salience,4,4,4,2016,2021,3.2945,3.1417499780654907
UKR,HUN,reciprocal_asymmetry_candidate,4,4,4,2015,2021,3.25175,2.055249974131584
UKR,ROU,external_target_salience,4,4,4,2015,2018,3.2245,1.4804999828338623
ESP,BOL,external_target_salience,4,4,4,2018,2021,3.2220000000000004,0.4685000041499734
SRB,PRY,external_target_salience,4,1,1,2019,2019,3.28575,3.5275001004338264
ESP,ISR,external_target_salience,4,4,4,2015,2018,3.19625,2.986000008881092
SWE,PRT,reciprocal_asymmetry_candidate,4,4,4,2016,2021,3.24225,2.518499981611967
HUN,UGA,external_target_salience,4,4,3,2015,2019,3.20875,1.92324997484684
BEL,MNG,external_target_salience,4,3,3,2016,2021,3.2635,2.0322499573230743
FIN,PSE,external_target_salience,4,2,2,2015,2015,3.2055,1.1609999677166343
SRB,TUN,external_target_salience,4,4,4,2017,2019,3.24425,3.191499948501587
HUN,TGO,external_target_salience,4,2,2,2015,2021,3.245,1.0924999751150608
PRT,CYP,external_target_salience,4,3,3,2015,2021,3.19575,0.47599999606609344
LVA,GEO,external_target_salience,4,4,4,2016,2022,3.1775,1.791999977082014
PRT,TUN,external_target_salience,4,4,4,2018,2022,3.17975,2.034000026062131
BEL,DJI,external_target_salience,4,4,4,2015,2021,3.2472499999999997,1.7527500186115503
LVA,ARE,external_target_salience,4,4,2,2017,2019,3.403,1.86325004696846
HRV,JPN,external_target_salience,4,4,4,2019,2021,3.18925,2.2502499883412383
LVA,LIE,external_target_salience,4,1,1,2019,2019,3.2497499999999997,1.8469999730587006
AUT,ARE,external_target_salience,4,4,3,2015,2015,3.4057500000000003,1.2905000019818544
PRT,BGR,reciprocal_asymmetry_candidate,4,4,4,2016,2021,3.19,0.36024999618530273
HUN,CHL,external_target_salience,4,3,2,2016,2019,3.25875,3.9667499661445618
SVN,HTI,external_target_salience,4,3,3,2015,2022,3.2272499999999997,1.6627499759197235
FRA,NOR,reciprocal_asymmetry_candidate,4,3,3,2017,2021,3.2375,1.0967499762773514
ESP,CIV,external_target_salience,4,4,3,2017,2022,3.22,1.687250018119812
NLD,NZL,external_target_salience,4,4,4,2015,2020,3.2867499999999996,1.958500012755394
NOR,PRT,reciprocal_asymmetry_candidate,4,4,4,2015,2020,3.20125,1.8267499804496765
SVN,PRK,external_target_salience,4,4,3,2016,2021,3.2927500000000003,1.1455000108107924
LVA,LUX,external_target_salience,4,4,2,2017,2019,3.23375,2.5934999883174896
FIN,NGA,external_target_salience,4,4,3,2016,2020,3.23725,0.31950000673532486
ESP,BGR,reciprocal_asymmetry_candidate,4,4,4,2015,2016,3.17175,0.22874999698251486
BGR,SAU,external_target_salience,3,3,2,2015,2016,3.2483333333333335,0.6983333230018616
LVA,EGY,external_target_salience,3,3,2,2015,2016,3.238666666666667,2.0300000309944153
FRA,EGY,external_target_salience,3,3,3,2018,2022,3.257,0.9566666781902313
GRC,ERI,external_target_salience,3,3,2,2015,2019,3.31,1.727666695912679
SWE,COL,external_target_salience,3,3,3,2016,2021,3.2546666666666666,1.0649999777475994
TUR,NZL,external_target_salience,3,3,3,2016,2019,3.2803333333333335,1.6690000270803769
BIH,SAU,external_target_salience,3,1,1,2022,2022,3.317,4.004000027974446
FRA,CUB,external_target_salience,3,2,2,2018,2018,3.2463333333333337,1.7579999764760335
ISL,DZA,external_target_salience,3,2,2,2016,2022,3.294333333333333,1.9146666526794434
NLD,UZB,external_target_salience,3,3,2,2015,2021,3.2546666666666666,1.0230000217755635
FIN,MKD,external_target_salience,3,3,3,2015,2018,3.2433333333333336,2.6743332544962564
NLD,ARG,external_target_salience,3,3,3,2016,2021,3.269,1.13933331767718
FIN,TZA,external_target_salience,3,3,3,2016,2019,3.2103333333333333,1.3696666459242504
BGR,LVA,reciprocal_asymmetry_candidate,3,3,3,2016,2021,3.207333333333333,1.0436666707197826
SWE,ARE,external_target_salience,3,2,2,2018,2022,3.435333333333334,0.3786666691303253
FRA,BFA,external_target_salience,3,3,3,2018,2018,3.2580000000000005,3.01800000667572
CZE,BRA,external_target_salience,3,2,2,2019,2019,3.205666666666667,3.949999968210856
ESP,NOR,reciprocal_asymmetry_candidate,3,3,3,2015,2020,3.2253333333333334,1.5150000303983688
ISL,COL,external_target_salience,3,3,3,2015,2022,3.2496666666666667,3.3019999663035073
PRT,MLI,external_target_salience,3,3,3,2016,2021,3.1946666666666665,1.9086666454871495
CZE,SGP,external_target_salience,3,3,2,2017,2019,3.232666666666667,2.9450000325838723
FIN,VNM,external_target_salience,3,3,3,2016,2020,3.2223333333333333,2.714333266019821
SWE,HRV,reciprocal_asymmetry_candidate,3,3,3,2021,2022,3.2693333333333334,0.531333347161611
EST,ARE,external_target_salience,3,2,2,2020,2020,3.41,2.795666734377543
NLD,PER,external_target_salience,3,3,3,2017,2019,3.252333333333333,2.431666632493337
ISL,MNE,external_target_salience,3,3,3,2017,2018,3.1970000000000005,2.6350000301996865
AUT,GMB,external_target_salience,3,2,2,2015,2015,3.3206666666666664,1.3333333383003871
GRC,MOZ,external_target_salience,3,3,3,2015,2019,3.234666666666667,1.9350000768899918
ESP,SRB,reciprocal_asymmetry_candidate,3,2,2,2016,2022,3.253,3.093000108997027
FRA,SAU,external_target_salience,3,2,2,2017,2019,3.3166666666666664,0.5906666815280914
BEL,BHR,external_target_salience,3,2,2,2017,2017,3.2183333333333337,2.129000077644984
SRB,CAF,external_target_salience,3,3,3,2016,2017,3.262333333333333,3.9426666100819907
SWE,QAT,external_target_salience,3,3,3,2015,2021,3.235,1.5533333867788315
BGR,DZA,external_target_salience,3,3,2,2015,2018,3.231333333333333,0.45899999141693115
SVN,SEN,external_target_salience,3,3,2,2017,2019,3.2230000000000003,1.7503333886464436
LVA,SVK,external_target_salience,3,3,3,2015,2019,3.24,1.7213333646456401
BGR,MNE,external_target_salience,3,3,3,2015,2020,3.1986666666666665,2.052999973297119
AUT,LBR,external_target_salience,3,3,3,2015,2016,3.2419999999999995,0.9163333177566528
POL,SAU,external_target_salience,3,3,3,2016,2017,3.299666666666667,1.8573332726955414
PRT,AND,external_target_salience,3,3,3,2021,2022,3.3249999999999997,1.493333339691162
BEL,BEN,external_target_salience,3,3,3,2017,2021,3.2609999999999997,1.4139999796946843
BEL,LBR,external_target_salience,3,2,2,2015,2015,3.276,1.5359999934832256
BGR,QAT,external_target_salience,3,3,2,2015,2016,3.189666666666666,0.7419999837875366
NOR,CAF,external_target_salience,3,3,3,2015,2016,3.2773333333333334,1.874333381652832
BIH,NLD,reciprocal_asymmetry_candidate,3,1,1,2017,2017,3.2143333333333337,2.209333294381698
TUR,ZAF,external_target_salience,3,3,3,2016,2016,3.323,1.52100004752477
TUR,VNM,external_target_salience,3,3,2,2016,2019,3.266666666666667,0.21666666120290756
SWE,KGZ,external_target_salience,3,1,1,2022,2022,3.3219999999999996,1.4970000088214874
NLD,BEN,external_target_salience,3,3,3,2018,2021,3.2230000000000003,2.128333330154419
HRV,ARM,external_target_salience,3,3,2,2017,2019,3.204,2.797000010808309
SVN,CUB,external_target_salience,3,3,2,2016,2016,3.231666666666667,1.0743333101272583
NOR,IDN,external_target_salience,3,2,2,2015,2017,3.329,2.876000006993612
HUN,GMB,external_target_salience,3,3,2,2015,2017,3.2516666666666665,1.4146666725476582
BIH,AUS,external_target_salience,3,1,1,2015,2015,3.3023333333333333,3.0329999923706055
ISL,ROU,external_target_salience,3,3,3,2020,2022,3.228666666666667,1.627666672070821
GBR,AIA,external_target_salience,3,1,1,2021,2021,3.252333333333333,3.3886666297912598
AUT,MNE,external_target_salience,3,3,3,2015,2022,3.2133333333333334,3.681666692097982
NLD,MNE,external_target_salience,3,3,3,2016,2016,3.268333333333333,2.058999995390574
LVA,KGZ,external_target_salience,3,3,2,2018,2020,3.307,2.6183332999547324
FRA,ESH,external_target_salience,3,3,3,2019,2022,3.3379999999999996,1.5339999794960022
HUN,KOR,external_target_salience,3,3,3,2016,2020,3.2466666666666666,2.7166666984558105
FIN,ROU,external_target_salience,3,3,3,2015,2019,3.1923333333333335,2.504333257675171
SWE,MEX,external_target_salience,3,3,3,2017,2021,3.2256666666666667,0.6030000026027361
SRB,FIN,reciprocal_asymmetry_candidate,3,2,2,2015,2015,3.326333333333333,3.4836666584014893
HRV,NER,external_target_salience,3,3,3,2016,2021,3.161,2.8150000174840293
CZE,TWN,external_target_salience,3,3,3,2015,2018,3.2053333333333334,2.9490000009536743
FIN,MAR,external_target_salience,3,3,2,2018,2020,3.1933333333333334,2.290666659673055
CZE,KAZ,external_target_salience,3,2,2,2016,2016,3.2416666666666667,1.7023333211739857
PRT,MDA,external_target_salience,3,3,3,2021,2022,3.1376666666666666,2.3443333506584167
SVN,IRL,external_target_salience,3,2,2,2017,2019,3.2223333333333333,2.625666618347168
LVA,NLD,reciprocal_asymmetry_candidate,3,3,2,2016,2019,3.2086666666666672,1.1619999706745148
PRT,ESH,external_target_salience,3,2,2,2016,2016,3.264666666666667,3.003333330154419
UKR,ESP,reciprocal_asymmetry_candidate,3,3,3,2015,2019,3.2129999999999996,2.1893332650264106
ISL,ARM,external_target_salience,3,1,1,2015,2015,3.2563333333333335,3.003333330154419
PRT,MKD,external_target_salience,3,3,3,2016,2016,3.1923333333333335,0.19633333881696066
EST,KOR,external_target_salience,3,1,1,2018,2018,3.3699999999999997,2.2070000171661377
EST,SRB,reciprocal_asymmetry_candidate,3,3,3,2015,2020,3.2880000000000003,1.7953333208958309
PRT,LUX,external_target_salience,3,3,3,2018,2022,3.1946666666666665,3.1176666418711343
TUR,IDN,external_target_salience,3,3,3,2016,2019,3.203,1.9016667008399963
LVA,MAR,external_target_salience,3,3,3,2018,2021,3.267,1.8470000450809796
POL,PRT,reciprocal_asymmetry_candidate,3,3,3,2016,2017,3.1910000000000003,2.628999948501587
NOR,GEO,external_target_salience,3,2,2,2015,2015,3.238,1.4399999976158142
HUN,RWA,external_target_salience,3,3,1,2022,2022,3.2733333333333334,1.1479999671379726
POL,SRB,reciprocal_asymmetry_candidate,3,3,3,2016,2021,3.3753333333333333,1.6920000116030376
BGR,NOR,reciprocal_asymmetry_candidate,3,3,3,2015,2015,3.206,3.5273333390553794
BIH,KWT,external_target_salience,3,2,2,2021,2022,3.2916666666666665,1.6333333402872086
ESP,IRN,external_target_salience,3,3,2,2015,2022,3.168333333333333,1.8099999527136486
SRB,DOM,external_target_salience,3,2,2,2019,2021,3.270666666666667,1.3536666855216026
