country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
NLD,IRQ,2016,external_target_salience,51,43,24,3.252549019607843,1.289039212744683
NLD,IRQ,2017,external_target_salience,26,20,17,3.258346153846154,1.0986153999200234
NLD,IRQ,2018,external_target_salience,6,6,6,3.2128333333333337,0.9480000138282776
NLD,IRQ,2019,external_target_salience,28,16,12,3.2775,2.0140356928376213
NLD,IRQ,2020,external_target_salience,6,6,3,3.253833333333333,0.6580000159253055
NLD,IRQ,2021,external_target_salience,18,15,13,3.2576111111111112,1.8272777783373992
NLD,IRQ,2022,external_target_salience,1,1,1,3.224,0.06499999761581421
NOR,IRQ,2015,external_target_salience,32,24,17,3.2394375,1.5844374975422397
NOR,IRQ,2016,external_target_salience,20,16,13,3.218,1.6204499825835228
NOR,IRQ,2017,external_target_salience,11,8,6,3.2676363636363637,2.261090936985883
NOR,IRQ,2018,external_target_salience,12,10,7,3.1944999999999997,1.6210833427806695
NOR,IRQ,2019,external_target_salience,7,5,3,3.2301428571428574,2.4051428692681447
NOR,IRQ,2020,external_target_salience,1,1,1,3.249,0.21199999749660492
NOR,IRQ,2021,external_target_salience,1,1,1,3.465,0.28999999165534973
POL,IRQ,2016,external_target_salience,10,8,8,3.2154,1.9300000384449958
POL,IRQ,2019,external_target_salience,4,3,3,3.2352499999999997,3.4240000545978546
POL,IRQ,2021,external_target_salience,29,24,16,3.3070000000000004,1.2663793141536157
POL,IRQ,2022,external_target_salience,3,3,3,3.272,1.7246666600306828
PRT,IRQ,2015,external_target_salience,5,5,5,3.1816,0.6742000199854374
PRT,IRQ,2016,external_target_salience,2,2,1,3.2,0.12799999676644802
PRT,IRQ,2017,external_target_salience,2,2,2,3.1825,0.09649999998509884
PRT,IRQ,2018,external_target_salience,3,2,2,3.199666666666667,0.05566666508093476
PRT,IRQ,2021,external_target_salience,2,2,2,3.1955,1.7395000457763672
SRB,IRQ,2015,external_target_salience,7,7,7,3.2114285714285713,0.8471428672117847
SRB,IRQ,2017,external_target_salience,3,3,3,3.215666666666667,0.890999992688497
SRB,IRQ,2018,external_target_salience,7,6,5,3.2689999999999997,2.1869999961927533
SRB,IRQ,2019,external_target_salience,7,6,3,3.283714285714286,1.4692857221567206
SRB,IRQ,2021,external_target_salience,2,2,2,3.278,0.3374999985098839
SVN,IRQ,2015,external_target_salience,33,23,14,3.2554242424242426,1.2819393922885258
SVN,IRQ,2016,external_target_salience,35,24,16,3.243371428571429,1.1834285726504667
SVN,IRQ,2017,external_target_salience,10,8,6,3.2485999999999997,0.6426999987103045
SVN,IRQ,2018,external_target_salience,3,3,3,3.302666666666667,0.6996666739384333
SVN,IRQ,2019,external_target_salience,6,5,5,3.2271666666666667,1.4734999984502792
SVN,IRQ,2021,external_target_salience,3,3,3,3.218666666666667,0.7416666746139526
SVN,IRQ,2022,external_target_salience,2,1,1,3.262,2.562999963760376
SWE,IRQ,2015,external_target_salience,26,21,17,3.2636538461538462,1.6893846044460168
SWE,IRQ,2016,external_target_salience,37,30,19,3.2583243243243243,1.391135147244141
SWE,IRQ,2017,external_target_salience,17,12,11,3.2385294117647057,1.8754117843859337
SWE,IRQ,2018,external_target_salience,12,9,8,3.30725,0.6054999974245826
SWE,IRQ,2019,external_target_salience,16,11,9,3.2645625,1.2769374761264771
SWE,IRQ,2020,external_target_salience,20,10,6,3.27255,2.3002999909222126
SWE,IRQ,2021,external_target_salience,17,15,10,3.229764705882353,1.5264705840279074
SWE,IRQ,2022,external_target_salience,16,14,10,3.30325,1.1744375075213611
TUR,IRQ,2015,external_target_salience,18,14,13,3.2075555555555555,1.226999987337169
TUR,IRQ,2016,external_target_salience,63,44,38,3.233888888888889,1.2150793611589406
TUR,IRQ,2017,external_target_salience,24,13,12,3.2230833333333333,1.108291676112761
TUR,IRQ,2018,external_target_salience,19,17,16,3.212421052631579,1.4044736943354732
TUR,IRQ,2019,external_target_salience,27,20,18,3.2346296296296293,1.788259267255112
TUR,IRQ,2020,external_target_salience,16,13,12,3.2013125000000002,2.1850625346414745
TUR,IRQ,2021,external_target_salience,14,11,11,3.203928571428571,1.5446428596707327
TUR,IRQ,2022,external_target_salience,9,9,7,3.1959999999999997,0.706888870232635
UKR,IRQ,2021,external_target_salience,1,1,1,3.305,2.0789999961853027
AUT,ISL,2015,reciprocal_asymmetry_candidate,2,2,2,3.28,4.886500120162964
AUT,ISL,2018,reciprocal_asymmetry_candidate,1,1,1,3.283,2.6459999084472656
AUT,ISL,2020,reciprocal_asymmetry_candidate,1,1,1,3.2,3.38100004196167
AUT,ISL,2022,reciprocal_asymmetry_candidate,2,1,1,3.239,4.1565001010894775
BEL,ISL,2015,reciprocal_asymmetry_candidate,2,2,1,3.262,2.8274999856948853
BEL,ISL,2022,reciprocal_asymmetry_candidate,1,1,1,3.231,2.4760000705718994
BIH,ISL,2021,reciprocal_asymmetry_candidate,1,1,1,3.239,4.639999866485596
CZE,ISL,2022,reciprocal_asymmetry_candidate,1,1,1,3.2,2.2130000591278076
ESP,ISL,2015,reciprocal_asymmetry_candidate,2,1,1,3.208,1.9889999628067017
ESP,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.29,0.2460000067949295
EST,ISL,2016,reciprocal_asymmetry_candidate,1,1,1,3.235,2.2669999599456787
FIN,ISL,2016,reciprocal_asymmetry_candidate,2,2,2,3.2195,2.6670000553131104
FIN,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.095,2.822999954223633
FIN,ISL,2018,reciprocal_asymmetry_candidate,2,2,2,3.2765,2.2584999799728394
FIN,ISL,2019,reciprocal_asymmetry_candidate,1,1,1,3.2,2.8459999561309814
FIN,ISL,2021,reciprocal_asymmetry_candidate,4,2,2,3.23775,1.9147500395774841
FRA,ISL,2018,reciprocal_asymmetry_candidate,2,1,1,3.2095000000000002,1.8509999513626099
HRV,ISL,2018,reciprocal_asymmetry_candidate,2,2,2,3.201,1.5175000475719571
HRV,ISL,2019,reciprocal_asymmetry_candidate,7,4,3,3.2754285714285714,2.808999981198992
HUN,ISL,2015,reciprocal_asymmetry_candidate,1,1,1,3.168,2.3489999771118164
HUN,ISL,2019,reciprocal_asymmetry_candidate,1,1,1,3.246,3.2690000534057617
ITA,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.141,3.9809999465942383
NLD,ISL,2015,reciprocal_asymmetry_candidate,1,1,1,3.264,2.7709999084472656
NLD,ISL,2020,reciprocal_asymmetry_candidate,1,1,1,3.2,2.121999979019165
NOR,ISL,2015,reciprocal_asymmetry_candidate,2,1,1,3.252,0.1459999978542328
NOR,ISL,2016,reciprocal_asymmetry_candidate,4,4,4,3.188,1.9405000507831573
NOR,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.145,3.174999952316284
NOR,ISL,2018,reciprocal_asymmetry_candidate,2,2,2,3.162,3.0540000200271606
NOR,ISL,2019,reciprocal_asymmetry_candidate,1,1,1,3.2,2.5759999752044678
NOR,ISL,2021,reciprocal_asymmetry_candidate,1,1,1,3.267,2.6070001125335693
NOR,ISL,2022,reciprocal_asymmetry_candidate,1,1,1,3.2,2.7820000648498535
PRT,ISL,2015,reciprocal_asymmetry_candidate,1,1,1,3.162,1.8650000095367432
SRB,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.189,-0.11999999731779099
SRB,ISL,2018,reciprocal_asymmetry_candidate,1,1,1,3.281,3.447000026702881
SRB,ISL,2021,reciprocal_asymmetry_candidate,2,2,2,3.1715,3.9485000371932983
SWE,ISL,2016,reciprocal_asymmetry_candidate,1,1,1,3.167,0.9750000238418579
SWE,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.25,1.1920000314712524
SWE,ISL,2019,reciprocal_asymmetry_candidate,2,2,1,3.2375,2.3604999780654907
SWE,ISL,2020,reciprocal_asymmetry_candidate,1,1,1,3.357,3.1670000553131104
UKR,ISL,2017,reciprocal_asymmetry_candidate,1,1,1,3.367,2.7249999046325684
AUT,ISR,2015,external_target_salience,1,1,1,3.383,3.437999963760376
AUT,ISR,2016,external_target_salience,1,1,1,3.103,0.2590000033378601
AUT,ISR,2018,external_target_salience,5,5,5,3.2276,3.0918000459671022
AUT,ISR,2020,external_target_salience,1,1,1,3.275,2.6740000247955322
AUT,ISR,2021,external_target_salience,1,1,1,3.166,3.6730000972747803
BEL,ISR,2016,external_target_salience,2,2,2,3.2190000000000003,1.876000041142106
BEL,ISR,2018,external_target_salience,8,4,2,3.243375,1.30349999666214
BEL,ISR,2019,external_target_salience,1,1,1,3.168,2.3580000400543213
BEL,ISR,2020,external_target_salience,3,3,3,3.2070000000000003,2.488333374261856
BEL,ISR,2021,external_target_salience,2,2,2,3.198,2.0334999430924654
BEL,ISR,2022,external_target_salience,5,2,2,3.2632,0.28500000536441805
BGR,ISR,2015,external_target_salience,1,1,1,3.108,0.871999979019165
BGR,ISR,2017,external_target_salience,1,1,1,3.27,-0.004999999888241291
BGR,ISR,2018,external_target_salience,1,1,1,3.2,2.5920000076293945
BGR,ISR,2021,external_target_salience,3,2,2,3.2656666666666667,0.2926666736602783
CZE,ISR,2015,external_target_salience,4,2,2,3.2365,3.696000024676323
CZE,ISR,2016,external_target_salience,3,3,2,3.233333333333333,2.4489999351402125
CZE,ISR,2017,external_target_salience,1,1,1,3.2,4.429999828338623
CZE,ISR,2018,external_target_salience,6,6,5,3.2453333333333334,3.3988332923812172
CZE,ISR,2019,external_target_salience,13,6,3,3.2396153846153846,2.2007692156610292
CZE,ISR,2020,external_target_salience,3,2,2,3.2300000000000004,1.8023332773397367
ESP,ISR,2015,external_target_salience,1,1,1,3.191,4.053999900817871
ESP,ISR,2018,external_target_salience,3,3,3,3.198,2.630000044902166
EST,ISR,2015,external_target_salience,1,1,1,3.25,2.0759999752044678
EST,ISR,2016,external_target_salience,1,1,1,3.129,1.9170000553131104
EST,ISR,2018,external_target_salience,1,1,1,3.253,-0.04800000041723251
EST,ISR,2020,external_target_salience,1,1,1,3.211,3.5810000896453857
EST,ISR,2021,external_target_salience,1,1,1,3.264,0.6240000128746033
FIN,ISR,2015,external_target_salience,2,2,2,3.1695,0.4320000112056732
FIN,ISR,2016,external_target_salience,1,1,1,3.224,4.111999988555908
FIN,ISR,2017,external_target_salience,1,1,1,3.211,2.615999937057495
FIN,ISR,2018,external_target_salience,3,3,3,3.1893333333333334,0.5676666796207428
FIN,ISR,2019,external_target_salience,2,2,2,3.2649999999999997,1.4415000230073929
FIN,ISR,2021,external_target_salience,1,1,1,3.209,3.5510001182556152
FRA,ISR,2017,external_target_salience,2,2,2,3.2055,3.7645000219345093
FRA,ISR,2018,external_target_salience,4,4,4,3.2032499999999997,0.7617499902844429
GRC,ISR,2015,external_target_salience,11,7,6,3.250272727272727,1.4348181865432046
GRC,ISR,2016,external_target_salience,8,6,6,3.26475,2.03150000423193
GRC,ISR,2017,external_target_salience,3,3,3,3.186666666666667,2.9740000863869986
GRC,ISR,2019,external_target_salience,14,8,7,3.303785714285714,1.5064999839024884
GRC,ISR,2020,external_target_salience,13,12,10,3.222538461538462,1.6468461369021008
GRC,ISR,2021,external_target_salience,8,4,4,3.285875,2.5382500030100346
GRC,ISR,2022,external_target_salience,1,1,1,3.289,5.425000190734863
HRV,ISR,2015,external_target_salience,4,3,2,3.2984999999999998,2.3662499338388443
HRV,ISR,2016,external_target_salience,3,3,3,3.2260000000000004,0.3823333450903495
HRV,ISR,2017,external_target_salience,6,1,1,3.2438333333333333,1.8686666277547677
HRV,ISR,2018,external_target_salience,1,1,1,3.191,0.020999999716877937
HRV,ISR,2019,external_target_salience,8,5,3,3.22825,1.5920000163605437
HRV,ISR,2020,external_target_salience,15,12,5,3.2631333333333337,2.078799997766813
HRV,ISR,2021,external_target_salience,3,2,2,3.2586666666666666,3.610000123580297
HUN,ISR,2015,external_target_salience,4,2,2,3.2262500000000003,0.5824999958276749
HUN,ISR,2018,external_target_salience,2,2,2,3.1675,3.4744999408721924
HUN,ISR,2020,external_target_salience,2,2,2,3.2,3.347000002861023
ISL,ISR,2016,external_target_salience,3,3,3,3.1493333333333333,2.967666665712992
ISL,ISR,2019,external_target_salience,1,1,1,3.212,2.3350000381469727
ISL,ISR,2020,external_target_salience,2,1,1,3.287,0.23749999701976776
ISL,ISR,2021,external_target_salience,2,1,1,3.316,0.4699999988079071
ISL,ISR,2022,external_target_salience,2,2,2,3.245,3.8865000009536743
ITA,ISR,2015,external_target_salience,5,4,4,3.2428,1.092999991774559
ITA,ISR,2017,external_target_salience,5,3,3,3.2,2.6276000082492827
ITA,ISR,2019,external_target_salience,3,3,3,3.1916666666666664,0.2906666696071625
ITA,ISR,2020,external_target_salience,1,1,1,3.2,0.41999998688697815
ITA,ISR,2021,external_target_salience,4,4,4,3.194,2.836499959230423
ITA,ISR,2022,external_target_salience,1,1,1,3.137,0.5569999814033508
LVA,ISR,2016,external_target_salience,4,2,2,3.2880000000000003,0.9424999784678221
LVA,ISR,2018,external_target_salience,3,3,3,3.2136666666666667,0.39233332872390747
LVA,ISR,2019,external_target_salience,4,3,3,3.27525,0.6674999967217445
LVA,ISR,2020,external_target_salience,2,2,2,3.205,2.275499999523163
NLD,ISR,2015,external_target_salience,9,7,6,3.275333333333333,1.9869999719990625
NLD,ISR,2016,external_target_salience,3,2,2,3.202,1.4486666495601337
NLD,ISR,2017,external_target_salience,4,2,2,3.2425,2.9832499623298645
NLD,ISR,2018,external_target_salience,23,17,13,3.242391304347826,1.8775217380860578
NLD,ISR,2021,external_target_salience,8,6,5,3.276,0.8443749807775021
NLD,ISR,2022,external_target_salience,1,1,1,3.218,0.12300000339746475
NOR,ISR,2015,external_target_salience,2,1,1,3.189,1.1159999817609787
NOR,ISR,2016,external_target_salience,4,2,2,3.2665,1.6704999916255474
NOR,ISR,2018,external_target_salience,6,6,3,3.2381666666666664,0.4038333408534527
NOR,ISR,2019,external_target_salience,1,1,1,3.201,1.2100000381469727
NOR,ISR,2020,external_target_salience,2,2,2,3.177,1.587999977171421
NOR,ISR,2021,external_target_salience,1,1,1,3.232,4.379000186920166
POL,ISR,2016,external_target_salience,1,1,1,3.263,0.04600000008940697
POL,ISR,2018,external_target_salience,2,2,2,3.2495,1.8299999628216028
POL,ISR,2021,external_target_salience,2,2,2,3.2495000000000003,2.0765000134706497
PRT,ISR,2015,external_target_salience,1,1,1,3.153,0.017000000923871994
PRT,ISR,2016,external_target_salience,6,4,4,3.2136666666666667,2.417166710520784
PRT,ISR,2017,external_target_salience,2,2,2,3.21,0.165499996393919
PRT,ISR,2018,external_target_salience,3,2,1,3.2693333333333334,1.9786666631698608
PRT,ISR,2021,external_target_salience,2,1,1,3.433,0.1264999955892563
SRB,ISR,2016,external_target_salience,2,1,1,3.2085,0.7904999777674675
SRB,ISR,2019,external_target_salience,2,1,1,3.2105,2.000000014901161
SRB,ISR,2021,external_target_salience,1,1,1,3.129,3.7799999713897705
SVN,ISR,2016,external_target_salience,1,1,1,3.17,1.2209999561309814
SVN,ISR,2017,external_target_salience,1,1,1,3.322,0.8420000076293945
SVN,ISR,2019,external_target_salience,1,1,1,3.212,2.486999988555908
SWE,ISR,2015,external_target_salience,2,1,1,3.246,0.1574999988079071
SWE,ISR,2016,external_target_salience,9,3,3,3.354444444444445,1.846222233441141
SWE,ISR,2017,external_target_salience,4,3,3,3.21575,2.8910000026226044
SWE,ISR,2018,external_target_salience,9,5,4,3.223666666666667,1.6561111302839384
SWE,ISR,2019,external_target_salience,5,4,4,3.2428,0.7639999911189079
SWE,ISR,2020,external_target_salience,2,1,1,3.1944999999999997,0.323000006377697
SWE,ISR,2021,external_target_salience,8,5,4,3.21725,2.882125001400709
SWE,ISR,2022,external_target_salience,7,3,3,3.295428571428572,0.4954285728079932
TUR,ISR,2015,external_target_salience,2,2,2,3.2895000000000003,0.7440000250935555
TUR,ISR,2016,external_target_salience,6,4,3,3.2268333333333334,1.5209999680519104
TUR,ISR,2017,external_target_salience,7,7,7,3.2287142857142856,0.3911428616515228
TUR,ISR,2018,external_target_salience,7,6,6,3.2527142857142857,0.40571427983897074
TUR,ISR,2019,external_target_salience,3,2,2,3.2976666666666667,0.2363333267470201
TUR,ISR,2020,external_target_salience,8,6,5,3.238375,0.14087499934248626
TUR,ISR,2021,external_target_salience,7,3,3,3.297571428571429,1.3899999766477518
TUR,ISR,2022,external_target_salience,2,2,2,3.248,0.41349999606609344
UKR,ISR,2016,external_target_salience,5,3,3,3.2403999999999997,3.588000011444092
UKR,ISR,2019,external_target_salience,2,1,1,3.232,4.390499949455261
UKR,ISR,2021,external_target_salience,2,1,1,3.264,1.8700000047683716
AUT,ITA,2015,reciprocal_asymmetry_candidate,62,41,29,3.2832580645161293,1.4859999970593039
AUT,ITA,2016,reciprocal_asymmetry_candidate,49,33,22,3.2605714285714287,1.3192040825604785
AUT,ITA,2017,reciprocal_asymmetry_candidate,26,16,14,3.3176153846153844,1.4645384532900958
AUT,ITA,2018,reciprocal_asymmetry_candidate,15,12,12,3.2727999999999997,1.6697333000600338
AUT,ITA,2019,reciprocal_asymmetry_candidate,7,6,5,3.27,1.5939999765583448
AUT,ITA,2020,reciprocal_asymmetry_candidate,13,8,7,3.225461538461538,1.2823846093737161
AUT,ITA,2021,reciprocal_asymmetry_candidate,4,4,3,3.2065,1.6829999834299088
AUT,ITA,2022,reciprocal_asymmetry_candidate,3,3,3,3.262333333333333,0.4779999901851018
BEL,ITA,2015,reciprocal_asymmetry_candidate,124,57,20,3.249475806451613,1.7031451608805406
BEL,ITA,2016,reciprocal_asymmetry_candidate,64,35,17,3.2560625,1.7457812459906563
BEL,ITA,2017,reciprocal_asymmetry_candidate,115,58,23,3.2496956521739127,1.6773826133297838
BEL,ITA,2018,reciprocal_asymmetry_candidate,58,37,18,3.2518275862068964,1.9530862007161667
BEL,ITA,2019,reciprocal_asymmetry_candidate,76,34,15,3.2647105263157896,1.799986837650833
BEL,ITA,2020,reciprocal_asymmetry_candidate,32,27,17,3.2510625,1.6519375069765374
BEL,ITA,2021,reciprocal_asymmetry_candidate,58,28,9,3.271689655172414,2.079241376586965
BEL,ITA,2022,reciprocal_asymmetry_candidate,17,12,9,3.257823529411765,1.1706470505279654
BGR,ITA,2015,reciprocal_asymmetry_candidate,12,6,6,3.2381666666666664,1.6614166771372159
BGR,ITA,2016,reciprocal_asymmetry_candidate,4,4,4,3.2017499999999997,3.202249974012375
BGR,ITA,2017,reciprocal_asymmetry_candidate,1,1,1,3.241,0.27799999713897705
BGR,ITA,2018,reciprocal_asymmetry_candidate,17,10,3,3.2739411764705886,1.8372352916528196
BGR,ITA,2019,reciprocal_asymmetry_candidate,3,2,2,3.2773333333333334,1.1186666786670685
BGR,ITA,2021,reciprocal_asymmetry_candidate,1,1,1,3.2,4.458000183105469
BIH,ITA,2015,reciprocal_asymmetry_candidate,1,1,1,3.206,1.0709999799728394
BIH,ITA,2017,reciprocal_asymmetry_candidate,1,1,1,3.191,2.938999891281128
BIH,ITA,2018,reciprocal_asymmetry_candidate,1,1,1,3.181,0.13500000536441803
BIH,ITA,2019,reciprocal_asymmetry_candidate,1,1,1,3.252,1.0069999694824219
CZE,ITA,2015,reciprocal_asymmetry_candidate,65,34,17,3.242123076923077,1.5051384708933675
CZE,ITA,2016,reciprocal_asymmetry_candidate,41,23,11,3.2542439024390246,1.355048783350645
CZE,ITA,2017,reciprocal_asymmetry_candidate,4,4,4,3.23975,0.7164999721571803
CZE,ITA,2018,reciprocal_asymmetry_candidate,32,18,13,3.241,1.248093768459512
CZE,ITA,2019,reciprocal_asymmetry_candidate,5,4,1,3.3058,0.07740000118501485
CZE,ITA,2020,reciprocal_asymmetry_candidate,4,4,4,3.24125,2.039499970152974
CZE,ITA,2021,reciprocal_asymmetry_candidate,1,1,1,3.181,2.372999906539917
CZE,ITA,2022,reciprocal_asymmetry_candidate,4,4,3,3.21625,1.5199999958276749
ESP,ITA,2015,reciprocal_asymmetry_candidate,48,23,16,3.218625,1.8539166478440166
ESP,ITA,2016,reciprocal_asymmetry_candidate,16,8,6,3.2134375,2.2957499977201223
ESP,ITA,2017,reciprocal_asymmetry_candidate,41,22,13,3.2131707317073173,2.0950487884806424
ESP,ITA,2018,reciprocal_asymmetry_candidate,24,20,16,3.198541666666667,1.6817916578923662
ESP,ITA,2019,reciprocal_asymmetry_candidate,3,2,2,3.1679999999999997,3.7166665395100913
ESP,ITA,2020,reciprocal_asymmetry_candidate,6,5,4,3.249333333333334,1.8511666705211003
ESP,ITA,2021,reciprocal_asymmetry_candidate,3,3,3,3.192,2.5333333810170493
ESP,ITA,2022,reciprocal_asymmetry_candidate,5,5,5,3.2032,1.6760000079870223
EST,ITA,2015,reciprocal_asymmetry_candidate,49,33,16,3.257142857142857,1.8573469463355687
EST,ITA,2016,reciprocal_asymmetry_candidate,11,9,5,3.2364545454545453,1.3911818035624244
EST,ITA,2017,reciprocal_asymmetry_candidate,21,15,7,3.2285714285714286,1.5700952208467893
EST,ITA,2018,reciprocal_asymmetry_candidate,12,9,7,3.2567500000000003,1.6764166535188754
EST,ITA,2019,reciprocal_asymmetry_candidate,1,1,1,3.24,1.850000023841858
EST,ITA,2020,reciprocal_asymmetry_candidate,4,4,3,3.2495,2.545999974012375
EST,ITA,2021,reciprocal_asymmetry_candidate,1,1,1,3.155,2.0460000038146973
EST,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.319,0.3610000014305115
FIN,ITA,2015,reciprocal_asymmetry_candidate,4,4,2,3.21,1.2194999996572733
FIN,ITA,2016,reciprocal_asymmetry_candidate,23,22,19,3.2223478260869567,1.3128695602974165
FIN,ITA,2017,reciprocal_asymmetry_candidate,2,2,2,3.2435,1.1110000014305115
FIN,ITA,2018,reciprocal_asymmetry_candidate,22,10,7,3.254681818181818,1.6940909024666657
FIN,ITA,2019,reciprocal_asymmetry_candidate,4,4,4,3.207,1.7434999719262123
FIN,ITA,2020,reciprocal_asymmetry_candidate,7,6,4,3.222428571428572,1.0617142915725708
FIN,ITA,2021,reciprocal_asymmetry_candidate,8,7,6,3.246625,1.6155000058934093
FRA,ITA,2017,reciprocal_asymmetry_candidate,21,20,16,3.1986666666666665,1.3797619068729026
FRA,ITA,2018,reciprocal_asymmetry_candidate,80,62,31,3.2465,1.191512498058728
FRA,ITA,2019,reciprocal_asymmetry_candidate,12,11,11,3.1926666666666663,1.1901666605845094
FRA,ITA,2020,reciprocal_asymmetry_candidate,9,8,7,3.2246666666666663,1.9380000283320744
FRA,ITA,2021,reciprocal_asymmetry_candidate,10,8,6,3.3159,0.8828000005334615
FRA,ITA,2022,reciprocal_asymmetry_candidate,6,4,4,3.2066666666666666,1.301000024502476
GRC,ITA,2015,reciprocal_asymmetry_candidate,37,28,21,3.232810810810811,1.5815675592905767
GRC,ITA,2016,reciprocal_asymmetry_candidate,37,30,21,3.2384054054054054,1.8074864712921348
GRC,ITA,2017,reciprocal_asymmetry_candidate,11,8,7,3.247636363636364,1.8440000001679768
GRC,ITA,2019,reciprocal_asymmetry_candidate,20,17,16,3.23045,1.3677500151097775
GRC,ITA,2020,reciprocal_asymmetry_candidate,34,28,24,3.2285000000000004,1.8121176401481909
GRC,ITA,2021,reciprocal_asymmetry_candidate,22,15,13,3.2804545454545457,2.132772706449032
GRC,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.122,3.571000099182129
HRV,ITA,2015,reciprocal_asymmetry_candidate,13,7,6,3.277846153846154,1.7814615265681193
HRV,ITA,2016,reciprocal_asymmetry_candidate,11,8,8,3.2157272727272725,1.390727255916731
HRV,ITA,2017,reciprocal_asymmetry_candidate,26,19,11,3.215384615384615,2.1395384640647817
HRV,ITA,2018,reciprocal_asymmetry_candidate,13,10,8,3.2032307692307693,1.7296923274228062
HRV,ITA,2019,reciprocal_asymmetry_candidate,9,6,6,3.2042222222222225,2.1189999679724374
HRV,ITA,2020,reciprocal_asymmetry_candidate,27,23,14,3.2245185185185186,1.9462962916327848
HRV,ITA,2021,reciprocal_asymmetry_candidate,18,13,10,3.2633333333333336,1.41927777375612
HRV,ITA,2022,reciprocal_asymmetry_candidate,8,6,5,3.24775,2.067750000045635
HUN,ITA,2015,reciprocal_asymmetry_candidate,50,37,24,3.2205399999999997,1.4460400028526783
HUN,ITA,2016,reciprocal_asymmetry_candidate,9,9,7,3.2208888888888887,1.717333361506462
HUN,ITA,2017,reciprocal_asymmetry_candidate,14,13,10,3.2455,1.2733571497457368
HUN,ITA,2018,reciprocal_asymmetry_candidate,31,26,18,3.2277419354838712,1.9698709629235729
HUN,ITA,2019,reciprocal_asymmetry_candidate,22,15,8,3.222318181818182,2.402681801806797
HUN,ITA,2020,reciprocal_asymmetry_candidate,10,9,8,3.2633,1.214299988001585
HUN,ITA,2021,reciprocal_asymmetry_candidate,2,1,1,3.19,0.13950000144541264
HUN,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.284,0.19699999690055847
ISL,ITA,2015,reciprocal_asymmetry_candidate,37,20,12,3.2716216216216214,1.2409729744131501
ISL,ITA,2016,reciprocal_asymmetry_candidate,5,1,1,3.3064,0.5299999952316284
ISL,ITA,2017,reciprocal_asymmetry_candidate,14,5,2,3.2830714285714286,1.1785714264426912
ISL,ITA,2018,reciprocal_asymmetry_candidate,2,2,2,3.2315,0.6304999887943268
ISL,ITA,2019,reciprocal_asymmetry_candidate,3,3,3,3.255333333333333,2.188000043233236
ISL,ITA,2020,reciprocal_asymmetry_candidate,8,6,3,3.188,0.7147499974817038
ISL,ITA,2021,reciprocal_asymmetry_candidate,22,14,6,3.215818181818182,1.3056818158789114
ISL,ITA,2022,reciprocal_asymmetry_candidate,14,12,8,3.198571428571429,0.7435714325734547
LVA,ITA,2015,reciprocal_asymmetry_candidate,3,3,3,3.2303333333333337,0.8686666886011759
LVA,ITA,2018,reciprocal_asymmetry_candidate,3,2,2,3.3649999999999998,1.3119999667008717
LVA,ITA,2019,reciprocal_asymmetry_candidate,1,1,1,3.252,4.215000152587891
LVA,ITA,2020,reciprocal_asymmetry_candidate,2,2,2,3.245,2.355000078678131
LVA,ITA,2021,reciprocal_asymmetry_candidate,2,2,2,3.2625,1.784999966621399
LVA,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.187,0.3869999945163727
NLD,ITA,2015,reciprocal_asymmetry_candidate,135,103,31,3.253340740740741,1.705918521096033
NLD,ITA,2016,reciprocal_asymmetry_candidate,88,65,32,3.2670795454545454,1.7728181868177755
NLD,ITA,2017,reciprocal_asymmetry_candidate,49,37,16,3.2573061224489797,2.0537754835522906
NLD,ITA,2018,reciprocal_asymmetry_candidate,104,57,24,3.2792307692307694,1.5144038429806153
NLD,ITA,2019,reciprocal_asymmetry_candidate,34,24,14,3.269941176470588,2.10820590102059
NLD,ITA,2020,reciprocal_asymmetry_candidate,19,15,10,3.2605263157894737,0.9768421072512865
NLD,ITA,2021,reciprocal_asymmetry_candidate,17,12,9,3.272882352941177,1.3370000062619938
NLD,ITA,2022,reciprocal_asymmetry_candidate,8,7,6,3.24425,2.2018749713897705
NOR,ITA,2015,reciprocal_asymmetry_candidate,56,36,24,3.22675,1.9272857027660524
NOR,ITA,2016,reciprocal_asymmetry_candidate,32,24,18,3.24784375,1.6799687470775098
NOR,ITA,2017,reciprocal_asymmetry_candidate,12,9,7,3.2580833333333334,2.4956666957587004
NOR,ITA,2018,reciprocal_asymmetry_candidate,7,6,4,3.1824285714285714,1.915000040616308
NOR,ITA,2019,reciprocal_asymmetry_candidate,3,1,1,3.233,2.9646666844685874
NOR,ITA,2020,reciprocal_asymmetry_candidate,8,8,6,3.243375,2.7059999965131283
NOR,ITA,2021,reciprocal_asymmetry_candidate,7,7,5,3.2375714285714285,2.517714290746621
